ShiftDate,ActualDate,Shift,ProdCat,CycleTime,BCT,Line,Model,PlanMP,Leader,Good,Reject,GrossOutput,StartTime,StopTime,GrossAvailability,ScheduleTimeMin,ScheduledBreak,MaterialShort,DefectiveComponent,COOnline,PredictiveMaintenance,EquipmentDT,ProcessQualityDT,OtherDT,TotalDowntime,NetOperatingTime,NetOutput,IdealOperatingTime,Availability,Performance,Quality,ActualOEE,TargetOEE,ActualPPH,SORemark,ProdRemark,AVLoss,PFLoss,QLoss,
2024-02-24,2/25/2024 4:18:00 AM,Night,JTC,24.18,23.20,Line5,JTC1158,5.0,ROSHAN,50,0,50,2/25/2024 4:18:00 AM,2/25/2024 5:03:35 AM,0.76,45.60,0.00,0.00,0.00,6.40,0.00,0.00,0.00,8.20,14.60,31.00,77.43,19.330000,0.679800,0.623700,1.000000,0.424000,0.760000,19.35,178622-0,,,,,
2024-02-24,2/25/2024 1:29:35 AM,Night,JBJ/JTE,11.40,9.40,Line4,JBJ7553.ZFB,4.0,DANESH,1596,0,1596,2/25/2024 1:29:35 AM,2/25/2024 7:57:01 AM,6.46,387.60,34.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.50,353.10,2039.55,250.040000,0.910900,0.708500,1.000000,0.645400,0.810000,67.84,178635-0,,,,,
2024-02-24,2/25/2024 5:04:21 AM,Night,JTC,24.18,23.20,Line5,JTC1158,5.0,ROSHAN,280,0,280,2/25/2024 5:04:21 AM,2/25/2024 7:58:18 AM,2.90,174.00,17.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,19.00,155.00,427.34,108.270000,0.890800,0.698500,1.000000,0.622200,0.760000,21.68,178658-0,,,,,
2024-02-24,2/25/2024 2:51:46 AM,Night,JBJ/JTE,15.20,9.98,Line1,JBJ818.S,3.0,SHANKAR,943,0,943,2/25/2024 2:51:46 AM,2/25/2024 6:56:48 AM,4.08,244.80,37.50,0.00,0.00,0.80,0.00,0.00,0.00,0.00,38.30,206.50,963.74,156.850000,0.843700,0.758800,1.000000,0.640200,0.810000,91.24,178663-0,,,,,
2024-02-24,2/25/2024 2:58:58 AM,Night,JTS,22.81,15.56,Line10,JTS393,4.0,SURAJ,560,0,560,2/25/2024 2:58:58 AM,2/25/2024 7:54:25 AM,4.92,295.20,33.80,0.00,0.00,1.60,0.00,0.00,0.00,0.00,35.40,259.80,773.42,145.230000,0.880200,0.558600,1.000000,0.491700,0.810000,32.31,178717-0,,,,,
2024-02-24,2/24/2024 10:52:13 PM,Night,JTS,30.41,16.96,Line10,JTS7639.ZFB,3.0,SURAJ,500,0,500,2/24/2024 10:52:13 PM,2/25/2024 2:52:08 AM,4.00,240.00,34.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.60,205.40,473.52,141.330000,0.855800,0.688400,1.000000,0.589100,0.810000,48.71,178668-0,,,,,
2024-02-25,2/25/2024 8:49:26 PM,Night,JTC,37.99,13.31,Line6,JTC1401.ZFB,3.0,ROSHAN,3000,0,3000,2/25/2024 8:49:26 PM,2/26/2024 7:56:45 AM,11.12,667.20,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,587.20,1053.84,665.500000,0.880100,1.133200,1.000000,0.997300,0.760000,102.16,178687-0,,,,,
2024-02-25,2/25/2024 8:09:12 AM,Day,JTS,22.81,15.56,Line10,JTS393,4.0,KAMIL,1343,0,1343,2/25/2024 8:09:12 AM,2/25/2024 7:54:28 PM,11.76,705.60,82.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.60,623.00,1856.20,348.280000,0.882900,0.559300,1.000000,0.493800,0.810000,32.35,178717-1,,,,,
2024-02-25,2/25/2024 8:09:17 PM,Night,JTS,22.81,15.56,Line10,JTS393,4.0,SURAJ,1400,0,1400,2/25/2024 8:09:17 PM,2/26/2024 7:53:48 AM,11.74,704.40,84.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.80,619.60,1853.04,363.070000,0.879600,0.585900,1.000000,0.515400,0.810000,33.89,178717-2,,,,,
2024-02-25,2/25/2024 12:36:46 PM,Day,JTC,22.79,19.13,Line6,JTC1360.ZFB,5.0,MANOJ,992,0,992,2/25/2024 12:36:46 PM,2/25/2024 7:50:39 PM,7.23,433.80,34.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.90,398.90,1141.98,316.280000,0.919600,0.792700,1.000000,0.729000,0.760000,29.83,178723-0,,,,,
2024-02-25,2/26/2024 5:30:18 AM,Night,JTC,34.65,34.65,Line5,JTC960,5.0,ROSHAN,216,0,216,2/26/2024 5:30:18 AM,2/26/2024 7:55:19 AM,2.42,145.20,17.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.20,128.00,251.44,124.740000,0.881400,0.976100,1.000000,0.860300,0.760000,20.28,178724-0,,,,,
2024-02-25,2/25/2024 1:37:26 PM,Day,JBJ/JTE,14.48,14.47,Line3,JTE213,5.0,HAFIZ,1680,0,1680,2/25/2024 1:37:26 PM,2/25/2024 7:54:55 PM,6.29,377.40,34.40,0.00,0.00,6.20,0.00,0.00,0.00,11.20,51.80,325.60,1492.20,405.160000,0.862800,1.244000,1.000000,1.000000,0.810000,61.90,178665-0,,,,,
2024-02-25,2/25/2024 9:40:06 PM,Night,JBJ/JTE,14.48,14.47,Line3,JTE213,5.0,DANESH,573,0,573,2/25/2024 9:40:06 PM,2/25/2024 11:56:29 PM,2.27,136.20,18.40,11.60,0.00,0.00,0.00,0.00,0.00,0.00,30.00,106.20,517.30,138.190000,0.780100,1.298800,1.000000,1.000000,0.810000,64.62,178665-1,,,,,
2024-02-25,2/25/2024 8:02:12 AM,Day,JTC,24.18,23.20,Line5,JTC1158,5.0,MANOJ,44,0,44,2/25/2024 8:02:12 AM,2/25/2024 8:31:46 AM,0.49,29.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.40,72.96,17.010000,1.000000,0.574800,1.000000,0.574800,0.760000,17.84,178658-1,,,,,
2024-02-25,2/25/2024 8:11:55 AM,Day,JBJ/JTE,11.40,9.40,Line4,JBJ7553.ZFB,4.0,SUHAIDAH,388,0,388,2/25/2024 8:11:55 AM,2/25/2024 9:41:51 AM,1.50,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,473.58,60.790000,1.000000,0.676200,1.000000,0.676200,0.810000,64.74,178635-1,,,,,
2024-02-25,2/25/2024 2:27:16 PM,Day,JBJ/JTE,12.76,12.76,Line1,JBJ697,5.0,SUHAIDAH,1301,0,1301,2/25/2024 2:27:16 PM,2/25/2024 7:56:39 PM,5.49,329.40,36.90,0.00,0.00,6.50,0.00,0.00,0.00,0.00,43.40,286.00,1517.97,276.680000,0.868200,0.967400,1.000000,0.839900,0.810000,54.59,178656-0,,,,,
2024-02-25,2/25/2024 8:10:24 PM,Night,JBJ/JTE,12.76,12.76,Line1,JBJ697,5.0,DANESH,295,0,295,2/25/2024 8:10:24 PM,2/25/2024 9:36:23 PM,1.43,85.80,0.00,1.10,0.00,0.00,0.00,0.00,0.00,8.00,9.10,76.70,361.15,62.740000,0.894200,0.815800,1.000000,0.729500,0.810000,46.03,178656-1,,,,,
2024-02-25,2/26/2024 2:24:11 AM,Night,JBJ/JTE,12.03,12.03,Line3,JBJ723.ZFB,5.0,DANESH,647,0,647,2/26/2024 2:24:11 AM,2/26/2024 5:10:15 AM,2.77,166.20,18.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,147.80,828.92,129.720000,0.889200,0.878300,1.000000,0.781000,0.810000,52.57,178657-0,,,,,
2024-02-25,2/26/2024 6:29:05 AM,Night,JTS,21.73,21.73,Line2,JTS1012,5.0,SURAJ,130,0,130,2/26/2024 6:29:05 AM,2/26/2024 7:55:24 AM,1.44,86.40,0.00,0.00,0.00,12.60,0.00,0.00,0.00,0.00,12.60,73.80,203.75,47.080000,0.854000,0.638800,1.000000,0.545500,0.810000,21.17,178621-0,,,,,
2024-02-25,2/25/2024 8:11:40 PM,Night,JTC,36.81,36.81,Line5,JTC1306,5.0,ROSHAN,99,0,99,2/25/2024 8:11:40 PM,2/25/2024 10:00:20 PM,1.81,108.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.60,177.02,60.740000,1.000000,0.558800,1.000000,0.558800,0.760000,10.93,178549-0,,,,,
2024-02-25,2/25/2024 11:02:39 PM,Night,JTC,30.67,30.68,Line5,JTC1307,6.0,ROSHAN,300,0,300,2/25/2024 11:02:39 PM,2/26/2024 4:46:48 AM,5.74,344.40,47.30,0.00,0.00,0.00,0.00,0.00,0.00,4.00,51.30,293.10,665.43,153.400000,0.851000,0.523700,1.000000,0.445700,0.760000,10.24,178550-0,,,,,
2024-02-25,2/25/2024 11:18:36 AM,Day,JTC,46.04,24.63,Line11,JTC1326.ZFB,4.0,AH SIEW,56,0,56,2/25/2024 11:18:36 AM,2/25/2024 11:53:26 AM,0.58,34.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.80,45.36,22.990000,1.000000,0.660600,1.000000,0.660600,0.760000,24.14,178558-1,,,,,
2024-02-25,2/25/2024 8:11:06 PM,Night,JTC,61.38,32.84,Line11,JTC1326.ZFB,3.0,ROSHAN,32,0,32,2/25/2024 8:11:06 PM,2/25/2024 8:43:54 PM,0.55,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,32.26,17.510000,1.000000,0.534000,1.000000,0.534000,0.760000,19.51,178558-2,,,,,
2024-02-25,2/25/2024 10:18:42 PM,Night,JTC,46.04,24.63,Line11,JTC1326.ZFB,4.0,ROSHAN,56,0,56,2/25/2024 10:18:42 PM,2/25/2024 11:01:47 PM,0.72,43.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.20,56.30,22.990000,1.000000,0.533400,1.000000,0.533400,0.760000,19.49,178558-3,,,,,
2024-02-25,2/25/2024 9:45:13 AM,Day,JBJ/JTE,11.40,9.26,Line4,JBJ7553,4.0,SUHAIDAH,798,0,798,2/25/2024 9:45:13 AM,2/25/2024 1:07:32 PM,3.37,202.20,49.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.70,152.50,1063.98,123.160000,0.754300,0.807100,1.000000,0.608800,0.810000,78.44,178586-0,,,,,
2024-02-25,2/25/2024 8:40:26 AM,Day,JTC,29.95,29.95,Line6,JTC1073,5.0,MANOJ,177,0,177,2/25/2024 8:40:26 AM,2/25/2024 11:14:58 AM,2.58,154.80,16.10,0.00,1.90,0.00,0.00,0.00,0.00,1.80,19.80,135.00,301.70,88.350000,0.871800,0.655900,1.000000,0.571800,0.760000,15.77,178469-0,,,,,
2024-02-25,2/26/2024 5:04:14 AM,Night,JBJ/JTE,10.85,10.85,Line1,JBJ125.ZFB,5.0,DANESH,586,0,586,2/26/2024 5:04:14 AM,2/26/2024 7:58:52 AM,2.91,174.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.60,965.68,105.970000,1.000000,0.606900,1.000000,0.606900,0.810000,40.27,178616-0,,,,,
2024-02-25,2/25/2024 8:08:22 PM,Night,JTS,23.97,23.97,Line2,JTS1749.ZFB,5.0,SURAJ,1,0,1,2/25/2024 8:08:22 PM,2/25/2024 8:54:52 PM,0.78,46.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.70,36.70,10.10,24.03,0.400000,0.210800,0.040800,1.000000,0.008600,0.810000,1.22,178596-0,,,,,
2024-02-25,2/25/2024 8:55:11 PM,Night,JTS,23.97,23.97,Line2,JTS1749.ZFB,5.0,SURAJ,1151,0,1151,2/25/2024 8:55:11 PM,2/26/2024 6:18:45 AM,9.39,563.40,76.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.90,486.50,1410.38,459.820000,0.863600,0.944800,1.000000,0.815900,0.810000,28.38,178596-1,,,,,
2024-02-25,2/25/2024 8:10:50 AM,Day,JBJ/JTE,14.16,14.16,Line7,JTE161,5.0,HAFIZ,448,0,448,2/25/2024 8:10:50 AM,2/25/2024 9:54:40 AM,1.73,103.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.80,439.68,105.730000,1.000000,1.018600,1.000000,1.000000,0.810000,51.79,178569-1,,,,,
2024-02-25,2/25/2024 9:56:41 AM,Day,JBJ/JTE,14.16,14.16,Line7,JTE162,5.0,HAFIZ,480,0,480,2/25/2024 9:56:41 AM,2/25/2024 12:02:46 PM,2.10,126.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,106.00,449.85,113.280000,0.841400,1.067700,1.000000,0.898400,0.810000,54.29,178571-0,,,,,
2024-02-25,2/25/2024 12:34:13 PM,Day,JBJ/JTE,11.48,11.48,Line3,JTE450.ZFB,5.0,HAFIZ,268,0,268,2/25/2024 12:34:13 PM,2/25/2024 1:36:00 PM,1.03,61.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.80,322.91,51.280000,1.000000,0.829700,1.000000,0.829700,0.810000,52.04,178575-0,,,,,
2024-02-25,2/26/2024 5:15:19 AM,Night,JBJ/JTE,14.93,11.54,Line4,JTE7607.ZFB,4.0,DANESH,180,0,180,2/26/2024 5:15:19 AM,2/26/2024 6:56:30 AM,1.69,101.40,43.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.20,58.20,407.49,34.620000,0.573100,0.596900,1.000000,0.342100,0.810000,46.55,178576-0,,,,,
2024-02-25,2/26/2024 7:42:00 AM,Night,JBJ/JTE,14.93,11.54,Line4,JTE7607.ZFB,4.0,DANESH,75,0,75,2/26/2024 7:42:00 AM,2/26/2024 7:54:22 AM,0.21,12.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,50.64,14.430000,1.000000,1.163300,1.000000,1.000000,0.810000,90.73,178576-1,,,,,
2024-02-25,2/25/2024 1:15:03 PM,Day,JBJ/JTE,12.89,12.89,Line1,JTE148.ZFB,5.0,SUHAIDAH,221,0,221,2/25/2024 1:15:03 PM,2/25/2024 2:21:30 PM,1.11,66.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.60,309.97,47.480000,1.000000,0.715000,1.000000,0.715000,0.810000,39.94,178568-0,,,,,
2024-02-25,2/25/2024 8:00:03 PM,Night,VI,800.00,800.00,CNC1,J51925HG.S,1.0,FAIRUS,51,0,51,2/25/2024 8:00:03 PM,2/26/2024 7:55:52 AM,11.93,715.80,74.80,0.00,0.00,0.00,0.00,0.00,0.00,26.70,101.50,614.30,51.66,680.000000,0.858200,1.107000,1.000000,0.950000,0.800000,4.98,177976-8,,,,,
2024-02-25,2/26/2024 12:00:01 AM,Night,JBJ/JTE,14.48,14.47,Line7,JTE1220,5.0,DANESH,420,0,420,2/26/2024 12:00:01 AM,2/26/2024 2:08:14 AM,2.14,128.40,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,98.40,532.22,101.290000,0.766000,1.031500,1.000000,0.790100,0.810000,51.32,178495-0,,,,,
2024-02-26,2/26/2024 9:33:30 AM,Day,JBJ/JTE,11.48,11.48,Line1,JTE2065.ZFB,5.0,SUHAIDAH,300,0,300,2/26/2024 9:33:30 AM,2/26/2024 10:59:07 AM,1.43,85.80,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,67.80,448.30,57.400000,0.789700,0.849100,1.000000,0.670500,0.810000,53.25,178572-0,,,,,
2024-02-26,2/26/2024 9:31:05 AM,Day,JBJ/JTE,12.20,12.20,Line7,JTE344.ZFB,5.0,MANOJ,114,0,114,2/26/2024 9:31:05 AM,2/26/2024 10:16:32 AM,0.76,45.60,15.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.90,29.70,224.31,23.180000,0.649800,0.785800,1.000000,0.510600,0.810000,46.37,178574-0,,,,,
2024-02-26,2/26/2024 9:45:51 AM,Day,JBJ/JTE,11.94,9.24,Line4,JTE7607.ZFB,5.0,HAFIZ,85,0,85,2/26/2024 9:45:51 AM,2/26/2024 10:34:27 AM,0.81,48.60,15.10,11.00,0.00,0.00,0.00,0.00,0.00,0.00,26.10,22.50,189.88,13.090000,0.463000,0.581800,1.000000,0.269400,0.810000,45.33,178576-2,,,,,
2024-02-26,2/26/2024 10:04:45 AM,Day,VI,474.31,474.00,CNC2,J51914HG.S,1.0,SHARKAWI,66,0,66,2/26/2024 10:04:45 AM,2/26/2024 7:33:52 PM,9.49,569.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569.40,72.03,521.400000,1.000000,0.916200,1.000000,0.916200,0.800000,6.96,178627-0,,,,,
2024-02-26,2/26/2024 10:18:57 AM,Day,JTS,22.81,15.56,Line10,JTS393,4.0,AH SIEW,165,0,165,2/26/2024 10:18:57 AM,2/26/2024 11:30:18 AM,1.19,71.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.40,187.83,42.790000,1.000000,0.599300,1.000000,0.599300,0.810000,34.66,178717-3,,,,,
2024-02-26,2/26/2024 10:21:19 AM,Day,JTC,30.22,21.73,Line5,JTC1473,4.0,MANOJ,274,0,274,2/26/2024 10:21:19 AM,2/26/2024 12:59:34 PM,2.64,158.40,31.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.40,127.00,314.48,99.230000,0.801500,0.782600,1.000000,0.627300,0.760000,32.41,178554-0,,,,,
2024-02-26,2/26/2024 10:28:38 AM,Day,JBJ/JTE,12.20,12.20,Line7,JTE344.ZFB,5.0,HAFIZ,233,0,233,2/26/2024 10:28:38 AM,2/26/2024 11:43:22 AM,1.25,75.00,0.00,10.90,0.00,0.00,0.00,0.00,0.00,0.00,10.90,64.10,312.86,47.380000,0.854100,0.742600,1.000000,0.634300,0.810000,43.82,178574-1,,,,,
2024-02-26,2/26/2024 11:09:00 AM,Day,JBJ/JTE,14.16,14.16,Line3,JTE1044,5.0,SUHAIDAH,2230,0,2230,2/26/2024 11:09:00 AM,2/26/2024 7:58:15 PM,8.82,529.20,69.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.40,459.80,2241.60,526.280000,0.868900,1.144600,1.000000,0.994500,0.810000,58.20,178601-0,,,,,
2024-02-26,2/26/2024 11:29:58 AM,Day,JBJ/JTE,13.04,13.04,Line8,JTE1033.S,5.0,HAFIZ,103,0,103,2/26/2024 11:29:58 AM,2/26/2024 12:02:03 PM,0.54,32.40,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,26.40,121.44,22.390000,0.813100,0.857700,1.000000,0.697400,0.810000,47.36,178565-0,,,,,
2024-02-26,2/26/2024 11:35:19 AM,Day,JTS,19.91,8.62,Line2,JTS543,3.0,AH SIEW,204,0,204,2/26/2024 11:35:19 AM,2/26/2024 1:00:45 PM,1.42,85.20,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,54.20,256.79,29.310000,0.637000,0.538700,1.000000,0.343200,0.810000,75.00,178611-0,,,,,
2024-02-26,2/26/2024 11:50:38 AM,Day,JTS,22.81,15.56,Line10,JTS393,4.0,AH SIEW,7,0,7,2/26/2024 11:50:38 AM,2/26/2024 11:51:02 AM,0.01,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,1.58,1.820000,1.000000,1.000000,1.000000,1.000000,0.810000,262.50,178717-4,,,,,
2024-02-26,2/26/2024 12:31:24 PM,Day,JBJ/JTE,14.48,14.47,Line7,JTE350,5.0,HAFIZ,399,0,399,2/26/2024 12:31:24 PM,2/26/2024 2:02:23 PM,1.52,91.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.20,378.02,96.230000,1.000000,1.057400,1.000000,1.000000,0.810000,52.62,178597-0,,,,,
2024-02-26,2/26/2024 1:01:34 PM,Day,JTS,28.38,8.40,Line10,JTS361.ZFB,3.0,AH SIEW,1276,0,1276,2/26/2024 1:01:34 PM,2/26/2024 6:28:42 PM,5.45,327.00,36.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.20,290.80,691.28,178.640000,0.889300,0.614100,1.000000,0.546100,0.810000,87.73,178608-0,,,,,
2024-02-26,2/26/2024 1:02:09 PM,Day,JTC,30.22,21.73,Line5,JTC1472,4.0,MANOJ,276,0,276,2/26/2024 1:02:09 PM,2/26/2024 3:27:28 PM,2.42,145.20,16.50,0.00,0.00,8.70,0.00,0.00,0.00,0.00,25.20,120.00,271.59,99.960000,0.826600,0.832300,1.000000,0.688000,0.760000,34.47,178553-0,,,,,
2024-02-26,2/26/2024 1:58:45 PM,Day,JBJ/JTE,11.48,11.48,Line1,JTE1068.ZFB,5.0,HAFIZ,297,0,297,2/26/2024 1:58:45 PM,2/26/2024 3:30:01 PM,1.52,91.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.90,35.90,55.30,288.42,56.830000,0.606800,1.025700,1.000000,0.622400,0.810000,64.33,178664-0,,,,,
2024-02-26,2/26/2024 2:35:48 PM,Day,JBJ/JTE,12.20,12.20,Line7,JTE343.ZFB,5.0,KAMIL,200,0,200,2/26/2024 2:35:48 PM,2/26/2024 3:46:47 PM,1.18,70.80,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,55.00,348.28,40.670000,0.777500,0.736700,1.000000,0.572800,0.810000,43.48,178573-0,,,,,
2024-02-26,2/26/2024 3:16:35 PM,Day,JBJ/JTE,14.48,14.47,Line8,JTF207,5.0,HAFIZ,480,0,480,2/26/2024 3:16:35 PM,2/26/2024 5:33:05 PM,2.28,136.80,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.00,3.20,133.60,552.11,115.760000,0.976600,0.868400,1.000000,0.848100,0.810000,43.21,178667-0,,,,,
2024-02-26,2/26/2024 3:33:44 PM,Day,JTS,22.81,12.72,Line4,JTS7639.ZFB,4.0,MANOJ,95,0,95,2/26/2024 3:33:44 PM,2/26/2024 4:19:27 PM,0.76,45.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.60,119.96,20.140000,1.000000,0.440700,1.000000,0.440700,0.810000,31.18,178716-0,,,,,
2024-02-26,2/26/2024 3:53:02 PM,Day,JTS,21.73,21.73,Line2,JTS1178,5.0,KAMIL,50,0,50,2/26/2024 3:53:02 PM,2/26/2024 4:30:43 PM,0.63,37.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.80,104.36,18.110000,1.000000,0.480300,1.000000,0.480300,0.810000,15.92,178577-0,,,,,
2024-02-26,2/26/2024 4:27:42 PM,Day,JTC,24.18,17.38,Line6,JTC1251,5.0,KAMIL,419,0,419,2/26/2024 4:27:42 PM,2/26/2024 7:58:36 PM,3.52,211.20,15.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,196.00,524.13,121.370000,0.927900,0.620200,1.000000,0.575500,0.760000,25.69,178669-0,,,,,
2024-02-26,2/26/2024 4:24:43 PM,Day,JTC,28.14,28.13,Line5,JTC2793.ZFB,5.0,MANOJ,350,0,350,2/26/2024 4:24:43 PM,2/26/2024 7:55:30 PM,3.51,210.60,17.20,0.00,0.00,0.00,0.00,0.00,0.00,5.70,22.90,187.70,437.59,164.090000,0.891400,0.873300,1.000000,0.778500,0.760000,22.35,178626-0,,,,,
2024-02-26,2/26/2024 5:48:46 PM,Day,JBJ/JTE,14.48,14.47,Line7,JTE144,5.0,HAFIZ,399,0,399,2/26/2024 5:48:46 PM,2/26/2024 7:26:31 PM,1.63,97.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.80,405.38,96.230000,1.000000,0.983900,1.000000,0.983900,0.810000,48.96,178631-0,,,,,
2024-02-26,2/26/2024 6:35:39 PM,Day,JTS,30.41,16.96,Line4,JTS7639.ZFB,3.0,AH SIEW,154,0,154,2/26/2024 6:35:39 PM,2/26/2024 7:55:12 PM,1.33,79.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.80,157.45,43.530000,1.000000,0.546900,1.000000,0.546900,0.810000,38.69,178716-1,,,,,
2024-02-26,2/26/2024 7:27:45 PM,Day,JBJ/JTE,12.92,12.92,Line1,JBJ129,5.0,HAFIZ,60,0,60,2/26/2024 7:27:45 PM,2/26/2024 7:56:35 PM,0.48,28.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80,133.70,12.920000,1.000000,0.448600,1.000000,0.448600,0.810000,25.00,178560-0,,,,,
2024-02-26,2/26/2024 8:09:38 PM,Night,JBJ/JTE,12.92,12.92,Line1,JBJ129,5.0,DANESH,339,0,339,2/26/2024 8:09:38 PM,2/26/2024 9:15:41 PM,1.10,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,306.41,73.000000,1.000000,1.106000,1.000000,1.000000,0.810000,61.64,178560-1,,,,,
2024-02-26,2/26/2024 8:05:54 PM,Night,JTS,21.73,21.73,Line2,JTS1178,5.0,SULIHAR,468,0,468,2/26/2024 8:05:54 PM,2/26/2024 11:39:10 PM,3.56,213.60,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.90,198.70,589.71,169.490000,0.930100,0.854300,1.000000,0.794600,0.810000,28.31,178577-1,,,,,
2024-02-26,2/26/2024 8:01:59 PM,Night,JBJ/JTE,14.16,14.16,Line3,JTE1044,5.0,RIZMAN,659,0,659,2/26/2024 8:01:59 PM,2/26/2024 10:58:33 PM,2.94,176.40,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,161.40,747.20,155.520000,0.915100,0.962400,1.000000,0.880700,0.810000,48.94,178601-1,,,,,
2024-02-26,2/26/2024 8:04:57 PM,Night,JTC,30.22,21.73,Line6,JTC1251,4.0,SURAJ,89,0,89,2/26/2024 8:04:57 PM,2/26/2024 9:08:10 PM,1.05,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,125.08,32.230000,1.000000,0.510000,1.000000,0.510000,0.760000,21.12,178669-1,,,,,
2024-02-26,2/26/2024 8:05:19 PM,Night,JTS,22.81,12.72,Line4,JTS7639.ZFB,4.0,SULIHAR,251,0,251,2/26/2024 8:05:19 PM,2/26/2024 10:36:39 PM,2.52,151.20,15.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,136.00,397.76,53.210000,0.899500,0.391000,1.000000,0.351700,0.810000,27.66,178716-2,,,,,
2024-02-26,2/26/2024 8:10:57 PM,Night,JTC,28.14,28.13,Line5,JTC2793.ZFB,5.0,ROSHAN,508,0,508,2/26/2024 8:10:57 PM,2/27/2024 1:21:12 AM,5.17,310.20,46.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.30,263.90,661.50,238.170000,0.850700,0.902500,1.000000,0.767800,0.760000,23.10,178626-1,,,,,
2024-02-26,2/26/2024 8:00:57 PM,Night,VI,474.31,474.00,CNC2,J51914HG.S,1.0,FENDI,66,0,66,2/26/2024 8:00:57 PM,2/27/2024 7:32:56 AM,11.53,691.80,61.30,0.00,0.00,0.00,0.00,0.00,0.00,11.10,72.40,619.40,86.15,521.400000,0.895400,0.841500,1.000000,0.753500,0.800000,6.39,178627-1,,,,,
2024-02-26,2/26/2024 8:00:19 PM,Night,VI,800.00,800.00,CNC1,J51925HG.S,1.0,FAIRUS,50,0,50,2/26/2024 8:00:19 PM,2/27/2024 7:56:09 AM,11.93,715.80,77.40,0.00,0.00,0.00,0.00,0.00,0.00,16.10,93.50,622.30,52.47,666.670000,0.869400,1.071300,1.000000,0.931400,0.800000,4.82,177976-11,,,,,
